name,address,city,state,zip,is_primary,note,source_name,source_url
JOHN A. GOLDEN ASSOCIATES,"12 East 49th Street, Floor 41",New York,NY,10017,true,"HIGH (verified) — John A. Golden Associates Inc.; merchant banking + investment services; John A. Golden (Founder & President, Water Mill NY)",bizprofile.net,https://www.bizprofile.net/ny/new-york/17104
"TG HOLDINGS, LLC","17895 Collins Avenue, Suite 2600",Sunny Isles Beach,FL,33160,true,"HIGH (verified) — part of The Trump Group (Julius ""Jules"" + Eddie Trump, NOT Donald Trump); RE dev/investment; Acqualina Resort + Williams Island; matches donor (Julius Trump, Sunny Isles Beach FL)",search.sunbiz.org,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?aggregateId=forl-m17000000192-91f277a1-6a32-42ee-a4be-a7cd611bd413&directionType=Initial&inquirytype=EntityName&listNameOrder=TGHINVESTMENTS+L020000025400&searchNameOrder=TGHOLDINGS+M170000001920&searchTerm=T+G+H+INVESTMENTS+INC
BAG INVESTMENTS,"10100 Culver Blvd, Suite D",Culver City,CA,90232,true,Current FEC filings match the published BAG Investments office; manually verified 2026-08-03.,manta.com,https://www.manta.com/c/mm4500k/bag-investments
GIBSON DUNN & CRUTCHER,333 South Grand Avenue,Los Angeles,CA,90071,true,"HIGH (verified) — Gibson, Dunn & Crutcher LLP (est. 1890 in LA); global law firm (2200+ lawyers in 23 offices); LA = historic HQ; matches most donors (LA-based attorneys). NY office at 200 Park Ave is also major",apps.calbar.ca.gov,https://apps.calbar.ca.gov/members/cert_detail.aspx?PID=1031&SpecCode=
REICH BROTHERS,172 South Broadway,White Plains,NY,10605,true,HIGH (verified) — Reich Brothers LLC (est. 2009); industrial RE investment/redev (20M+ sq ft); Adam + Jonathan Reich (Co-CEOs); donor Adam Reich lives in LA but firm HQ is White Plains NY,reichbros.com,https://reichbros.com/
AGINS INTERIOR,19 Eucalyptus Road,Belvedere Tiburon,CA,94920,true,HIGH (verified) — Agins Interiors; small interior design firm (2–10 staff); Kendal Elyse Agins (Owner/Designer); HQ at owner's Marin County residence; note: same Belvedere community as Michelle Friend,dandb.com,https://www.dandb.com/businessdirectory/belvederetiburon-california-ca-interiordesignservices-73890600.html
KAITAR RESOURCES,"1517 PERIMETER ROAD, SUITE 506",WEST PALM BEACH,FL,33406,true,2026-05 manual cleanup session,us.kompass.com,https://us.kompass.com/c/kaitar-resources-llc/usnn5952761/
LIGHTSPARK,"8605 Santa Monica Blvd, PMB 64461",West Hollywood,CA,90069,true,"HIGH (verified) — Lightspark Group Inc. (est. 2022); fintech for Bitcoin Lightning Network payments; David Marcus (CEO; ex-PayPal president, ex-Meta Libra/Diem lead)",lightspark.com,https://www.lightspark.com/terms-of-use
ATLANTIC AUTOMOTIVE CORP.,"1 Olympic Place, Suite 1100",Towson,MD,21204,true,HIGH (VERIFIED) - Atlantic Automotive's 2025 employee guide confirms the current office; rechecked 2026-08-19,Atlantic Automotive / MileOne,https://images.mileone.com/Peter/2025/2/MileOne2025AdvantageGuide.pdf
KEYES AUTOMOTIVE GROUP,5855 Van Nuys Blvd,Van Nuys,CA,91401,true,"HIGH (verified) — Keyes Automotive Group (60+ years, family-owned); multi-brand LA-area dealership group (Toyota/Honda/Hyundai/Lexus/Audi/Porsche/Chevy); Howard Keyes (President), Howard Tenenbaum; partial sale to Lithia Motors c.2020 but brand still active",linkedin.com,https://www.linkedin.com/company/keyes-automotive-group
BELLOCK CONSTRUCTION INC,"2500 Arapahoe Avenue, Suite 220",Boulder,CO,80302,true,HIGH (verified) — Chuck Bellock Construction Inc.; general contractor (residential + commercial); Chuck (Charles R.) Bellock (founder); also linked to Community Development Group (CDG) in CO,naicslist.com,https://naicslist.com/company-profile/chuck-bellock-construction-inc-boulder-co-80302
PENNANTPARK INVESTMENT CORPORATION,"1691 Michigan Avenue, Suite 500",Miami Beach,FL,33139,true,"HIGH (verified) — PennantPark Investment Corporation (NASDAQ: PNNT); BDC / private credit firm; Arthur Penn (founder); HQ relocated from NYC (590 Madison Ave) to Miami Beach c.2020-2022 per SEC 10-K; ""PENNANTPARK"" + ""PENNANTPARK INVESTMENTS"" merged into this canonical",pnnt.pennantpark.com,https://pnnt.pennantpark.com/static-files/2e0ef7b7-f5e3-429a-8aa2-98b998faac2a
GATEHOUSE MANAGEMENT,"120 Forbes Blvd, Suite 180",Mansfield,MA,02048,true,HIGH (verified) — Gatehouse Management Inc. / Gatehouse Group; residential RE management,business.sos.ri.gov,https://business.sos.ri.gov/CorpWeb/CorpSearch/CorpSummary.aspx?FEIN=000081534
OLD COURT GROUP,750 Lexington Ave,New York,NY,10022,true,Repeated current FEC filings for Jacques Blinbaum and Old Court Group; manually verified 2026-08-03.,sec.gov,https://www.sec.gov/Archives/edgar/data/2100161/000119312526222128/0001193125-26-222128-index-headers.html
BLACKSTONE GROUP,345 Park Avenue,New York,NY,10154,true,HIGH (verified) — Blackstone Inc. (NYSE: BX); global alt asset manager,sec.gov,https://www.sec.gov/Archives/edgar/data/2100161/000119312526222128/0001193125-26-222128-index-headers.html
MESIROW FINANCIAL,353 N Clark Street,Chicago,IL,60654,true,HIGH (verified) — Mesirow Financial; Chicago HQ; financial advisory + investment management,search.sunbiz.org,https://search.sunbiz.org/Inquiry/corporationsearch/SearchResultDetail?aggregateId=forp-f16000004260-b4c40c81-a644-4589-81ed-8edf9d4923be&directionType=ForwardList&inquirytype=EntityName&listNameOrder=MESIROKALA+L100000715710&searchNameOrder=MESIROWFINANCIALSERVICES+F160000042600&searchTerm=MESIROKALA%2C+LLC
GUAC-LOCK,,Scarsdale,NY,10583,true,HIGH (VERIFIED) - company and location source rechecked 2026-08-19,patents.justia.com,https://patents.justia.com/patent/D820036
ROCKDALE CAPITAL,650 Liberty Avenue,Union,NJ,07083,true,HIGH (verified) — Rockdale Capital; private investments; Warren Eisenberg (Managing Partner); Union NJ HQ (donor lives Short Hills NJ),990s.foundationcenter.org,https://990s.foundationcenter.org/990pf_pdf_archive/800/800063655/800063655_201312_990PF.pdf
JOHNSON REAL ESTATE,,West Hartford,CT,06117,true,HIGH (VERIFIED) - company and location source rechecked 2026-08-19,homes.com,https://www.homes.com/property/422-s-main-st-west-hartford-ct/47s8t2ch7gs6g/
GILBERT FILMS,"190 N CANON DRIVE, SUITE 204",BEVERLY HILLS,CA,90210,true,2026-05 manual cleanup session,bizprofile.net,https://www.bizprofile.net/ca/beverly-hills/gilbert-films-llc
PROGRESSIVE PUBLICATIONS,370 Technology Drive,Malvern,PA,19355,true,HIGH (verified) — Progressive Business Publications (PBP); Edward Satell (Founder & CEO),pacodeandbulletin.gov,https://www.pacodeandbulletin.gov/Display/pabull?file=%2Fsecure%2Fpabulletin%2Fdata%2Fvol38%2F38-23%2F1088z7.html
ATLANTIC COAST ENTERPRISES,"1001 W Cypress Creek Rd, Suite 401",Fort Lauderdale,FL,33309,true,HIGH (verified) — Atlantic Coast Enterprises LLC; Jiffy Lube franchisee; Albert Al Chance (CEO),yellowpages.com,https://www.yellowpages.com/fort-lauderdale-fl/mip/atlantic-coast-enterprises-464727792
KARNEY PROPERTIES CO.,"1447 Cloverfield Boulevard, Suite 200",Santa Monica,CA,90404,true,HIGH (VERIFIED) - official company contact page confirms the current office; replaces the former Brentwood office; rechecked 2026-08-19,Karney Properties,https://karney.net/contact/
LKV MANAGEMENT,"112 South Tryon St, Suite 200",Charlotte,NC,28284,true,HIGH (verified) — LKV Management LLC / The Vickar Group; Kerry Vickar (Chairman/CEO),b2bhint.com,https://b2bhint.com/en/company/us-fl/lkv-management-llc--L06000021991
"MARIC, INC.","197 1st Ave, Suite 300",Needham Heights,MA,02494,true,HIGH (verified) — Maric Inc. (commercial RE investment); Mark Rubin (President),city.waltham.ma.us,https://www.city.waltham.ma.us/sites/g/files/vyhlif12301/f/uploads/petition_documents_for_website.pdf
X LIZZIE TISCH,52 Park Avenue,New York,NY,10016,true,HIGH (verified) — LTD by Lizzie Tisch (fashion/art/event curation); Lizzie Tisch (Tisch family/Loews); office (store at 828 Madison),esna-nyc.net,https://esna-nyc.net/wp-content/uploads/2021/10/Late-Summer-Newsletter.pdf
STOICLANE,"222 N LaSalle St, Suite 1600",Chicago,IL,60601,true,HIGH (verified) — StoicLane (financial-services acquisition platform); Al Goldstein (Co-Founder/CEO/Chairman; ex-Avant founder),sec.gov,https://www.sec.gov/Archives/edgar/data/1885573/000188557322000001/0001885573-22-000001-index.htm
UNICO ITC,"240 W Palmetto Park Rd, Suite 300",Boca Raton,FL,33432,true,HIGH (verified) — Unico ITC (wipes + cleaning products: A World of Wipes / Dutch Harbor Brands); Tansman family,aworldofwipes.com,https://www.aworldofwipes.com/
JFS,6735 Telegraph Rd #30,Bloomfield Hills,MI,48301,true,HIGH (verified) — JFS / Jewish Family Service; Wendy Eisenshtadt (Development); affiliated with Jewish Federation of Metro Detroit,digital.bentley.umich.edu,https://digital.bentley.umich.edu/djnews/djn.2021.12.30.001/57
STEIN ADVISORS LLC,42 River Wind Rd,New Canaan,CT,06840,true,HIGH (verified) — Stein Advisors LLC (financial advisory + turnaround); Jeffrey S. Stein (Founder & Managing Partner),my.turnaround.org,https://my.turnaround.org/Chapters/Chapter-Members?pa_chapterid=%7B38200680-95CC-EC11-A7B5-0022482F86EF%7D
Y MEADOWS,,Los Angeles,CA,90067,true,HIGH (VERIFIED) - company and location source rechecked 2026-08-19,bizprofile.net,https://www.bizprofile.net/ca/los-angeles/y-meadows-inc
ALYDAR CAPITAL LLC,"222 Berkeley Street, 17th Floor",Boston,MA,02116,true,"HIGH (verified) — Alydar Capital LLC (hedge fund, long/short equity); est. ~2003; Lawrence D. Greenberg (retired since ~2018, lives in Weston MA)",isda.org,https://www.isda.org/a/wRcEE/alydarcap.pdf
SYNERGY ACADEMICS,"6700 Fallbrook Avenue, Suite 101",West Hills,CA,91307,true,Official Synergy Academics site identifies founder Jennifer Lopata and this tutoring-center address; verified 2026-08-04.,findglocal.com,https://www.findglocal.com/US/West-Hills-CA/240849-10
"INTELISENT, LLC",597 North Mountain Road,Newington,CT,06111,true,"HIGH (verified) — Intelisent LLC (mail tracking + delivery analytics; spin-off from Data-Mail, ~2011); Mark Mandell (Founder/President/CEO); donor Mandell uses Newington + West Hartford CT addresses",nitl.org,https://www.nitl.org/wp-content/uploads/2023/07/Final-2023.pdf
ATALAN CAPITAL,"140 East 45th Street, 17th Floor",New York,NY,10017,true,HIGH (verified) — Atalan Capital Partners (hedge fund); NYC,atalancap.com,https://www.atalancap.com/
SCULPTOR CAPITAL MANAGEMENT,9 West 57th Street,New York,NY,10019,true,HIGH (verified) — Sculptor Capital Management (NYSE: SCU; formerly Och-Ziff); NYC HQ,bizprofile.net,https://www.bizprofile.net/ny/new-york/sculptor-capital-management-inc
"KITU SYSTEMS, INC.","3760 Convoy Street, Suite 221",San Diego,CA,92111,true,HIGH (verified) — Kitu Systems (clean energy / IoT for renewables + EV charging); Rick Kornfeld,kitu.io,https://www.kitu.io/press/copy-of-dtech2019-der
DANZIGER DELLANO,"440 Louisiana St, Suite 1212",Houston,TX,77002,true,HIGH (verified) — Danziger & De Llano LLP (personal injury / Mesothelioma law); Houston HQ,texasbar.com,https://www.texasbar.com/AM/Template.cfm?ContactID=152125&Section=Find_A_Lawyer&template=%2FCustomsource%2FMemberDirectory%2FMemberDirectoryDetail.cfm
C3.AI,1300 Seaport Boulevard,Redwood City,CA,94063,true,HIGH (verified) — C3.ai Inc. (NYSE: AI); enterprise AI software,ised-isde.canada.ca,https://ised-isde.canada.ca/cipo/trademark-search/1790331
GREENBERG TRAURIG,"333 SE 2nd Avenue, Suite 4400",Miami,FL,33131,true,HIGH (verified) — Greenberg Traurig LLP; major international law firm; Miami HQ; 17 donors in our data,gtlaw.com,https://www.gtlaw.com/en/locations
BENCH WALK ADVISORS,"485 Lexington Avenue, 29th Floor",New York,NY,10017,true,HIGH (verified) — Bench Walk Advisors LLC (litigation finance); NYC HQ + Boca Raton + London + Delaware offices,benchwalk.com,https://benchwalk.com/contact-us/
CRESCENT GARDEN COMPANY,6807 Biscayne Boulevard,Miami,FL,33138,true,Official Crescent Garden contact and privacy pages identify Dotchi LLC dba Crescent Garden Company at this address; Harry Tchira is co-founder; verified 2026-08-04.,crescentgarden.com,https://www.crescentgarden.com/privacy/
NEW JERSEY BRAIN AND SPINE,"650 From Road, Suite 220",Paramus,NJ,07652,true,HIGH (verified) — NJ Brain and Spine Center (neurosurgery + spine); Paramus = main HQ; also Hackensack (20 Prospect Ave Ste 907) + Montclair,njbrainspine.com,https://njbrainspine.com/location/paramus-office/
KOSS CORPORATION,4129 N Port Washington Rd,Milwaukee,WI,53212,true,HIGH (verified) — Koss Corporation (NASDAQ: KOSS); audio products / headphones; Michael J. Koss (President & CEO); MICHAEL KOSS + MKOSS variants merged into this canonical,koss.com,https://koss.com/pages/contact-us
RIPCO REAL ESTATE,"150 East 58th Street, 15th Floor",New York,NY,10155,true,HIGH (verified) — RIPCO Real Estate (commercial RE brokerage); Manhattan HQ + offices in Brooklyn/NJ/CT/FL; RIPCO + TCOOPER@RIPCONY.COM variants merged into this canonical; the old DB entry had wrong Chicago address (mixed with RIPCO Holdings),ripcony.com,https://www.ripcony.com/contact/
PROPANE POWER CORP.,873 Delancey Street,Newark,NJ,07105,true,HIGH (VERIFIED) - multiple company directories identify this operating address; the competing 915 address was not retained; rechecked 2026-08-19,New Jersey business directory,https://bizstanding.com/directory/NJ/PR/2077/
AMERICAN EDUCATIONAL INSTITUTE,"111 E Merrill Street, Suite 300",Birmingham,MI,48009,true,Official AEI contact page and 2025-26 course document name CEO David R. Victor at this address; verified 2026-08-04.,aeiseminars.com,https://aeiseminars.com/sites/default/files/2025-07/MSKI25%20Outline.pdf
SCHER INVESTMENT GROUP,"1485 E Valley Road, Suite C",Montecito,CA,93108,true,HIGH (verified) — investments + RE development; Montecito/Santa Barbara CA,scherinvest.com,https://scherinvest.com/contact.html
"JOEL REINSTEIN, PLLC","925 South Federal Highway, Suite 325",Boca Raton,FL,33432,true,HIGH (VERIFIED) - current legal directory confirms the professional office; rechecked 2026-08-19,FindLaw,https://lawyers.findlaw.com/florida/boca-raton/4177283_1/
WING LAKE CAPITAL PARTNERS,"32300 Northwestern Hwy, Suite 215",Farmington Hills,MI,48334,true,HIGH (verified) — alternative funding + business advisory; Farmington Hills MI,winglakecp.com,https://www.winglakecp.com/privacy-policy
HALPERN ENTERPRISES,5200 Roswell Rd,Atlanta,GA,30342,true,HIGH (verified) — shopping center owner/operator (50+ centers); Atlanta HQ,efile.ethics.ga.gov,https://efile.ethics.ga.gov/ReportsOutput/103/f70b73f3-2550-4633-ac14-9d17255a1bfe.pdf
ABUNDANT VENTURE PARTNERS,"515 N STATE STREET, SUITE 300",CHICAGO,IL,60654,true,2026-05 manual cleanup session,abundantventurepartners.com,https://www.abundantventurepartners.com/contact/
SERVENCO MANAGEMENT,"53 Forest Avenue, Suite 200",Old Greenwich,CT,06870,true,Official Servenco contact and team pages identify Rafael Steinberg and this corporate-office address; verified 2026-08-04.,servenco.com,https://servenco.com/contact-us
UNITEX,"565 Taxter Road, Suite 620",Elmsford,NY,10523,true,HIGH (verified) — Unitex Textile Services; corporate office Elmsford NY (Westchester),unitex.com,https://www.unitex.com/contact/
NEW WAVE LOANS,"3323 NE 163rd Street, PH 704",North Miami Beach,FL,33160,true,Official New Wave Loans team page lists founder Joel Eidelstein at this address; corroborated by Florida Division of Corporations; verified 2026-08-04.,newwaveloans.com,https://newwaveloans.com/contact-us/
EGG ELECTRIC,"35 West 45th Street, 4th Floor",New York,NY,10036,true,HIGH (verified) — Egg Electric (NYC electrical contractor),eggelectric.com,https://eggelectric.com/contact/
NEWCO CAPITAL GROUP,"1801 NE 123rd Street, Suite 421",North Miami,FL,33181,true,HIGH (verified) — NewCo Capital Group (merchant banking / investments),search.sunbiz.org,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?aggregateId=forl-m21000014778-d2184a45-9e5f-4f6a-9609-14ec5bca7f81&directionType=CurrentList&inquirytype=EntityName&listNameOrder=NEWCOAVOCET+J686020&searchNameOrder=NEWCOCAPITALGROUP+M210000147780&searchTerm=NEW+COAST+CONSTRUCTION+LLC
MILLENIUM,399 Park Avenue,New York,NY,10022,true,HIGH (VERIFIED) - company and location source rechecked 2026-08-19,ir.supernus.com,https://ir.supernus.com/static-files/68440f76-da42-4fec-9d08-fb08aebc7438
GOLDEN SPRINGS DEVELOPMENT,13116 Imperial Highway,Santa Fe Springs,CA,90670,true,HIGH (verified) — Berkett + Sassover families; industrial/RE development; Santa Fe Springs CA HQ (NOT same as Total Source/Golden Springs which is the Flesh family),lei.bloomberg.com,https://lei.bloomberg.com/leis/view/984500B94BEE01T87D76
SOLEL PARTNERS,"699 Boylston Street, 15th Floor",Boston,MA,02116,true,HIGH (verified) — Solel Partners (value-oriented hedge fund / PE); Boston HQ,sec.gov,https://www.sec.gov/Archives/edgar/data/1790604/000090514826000865/0000905148-26-000865-index.html
DOWNTOWN CAPITAL PARTNERS,"360 Hamilton Avenue, Suite 1110",White Plains,NY,10601,true,Court service list names Downtown Capital Partners and Gary Katz at this address; current New York business filings use the same address; verified 2026-08-04.,pincusco.com,https://www.pincusco.com/company/downtown-capital-partners/
KLINE PROPERTIES,"1910 E Washington St, Suite B",Indianapolis,IN,46201,true,HIGH (verified) — Kline Properties (RE management); Indianapolis HQ (also TX/Austin offices),citybase-cms-prod.s3.amazonaws.com,https://citybase-cms-prod.s3.amazonaws.com/2df1d3fee0af40ab997679a411815596.pdf
IMMUNIS.AI,582 NW Van Buren Avenue,Corvallis,OR,97330,true,2025 European Patent Office publication identifies Immunis.AI and founder Geoffrey Erickson at this company address; verified 2026-08-04.,ipd.gov.hk,https://www.ipd.gov.hk/hkipjournal/25022022/Patent_25022022.pdf
